review_id,listing_id,reviewer_id,date,comments
34375,1773,58492,2023-04-07,Great host and location.
34376,1773,37161,2023-10-24,Stunning property.
34377,1773,7459,2022-08-25,"Not as described, disappointed."
34378,1773,68374,2023-02-10,Clean and comfortable.
34379,1773,47339,2022-06-25,Perfect for a family stay.
34380,1773,94410,2023-08-27,Clean and comfortable.
34381,1773,62504,2022-06-10,"Central location, easy access."
34382,1773,36626,2022-09-30,Good value for money.
34383,1773,5036,2023-08-17,Good value for money.
34384,1773,16877,2022-07-15,Perfect for a family stay.
34385,1773,45908,2023-07-09,Would definitely book again.
34386,1773,78874,2023-12-09,Good value for money.
34387,1773,47009,2022-02-11,Host was very responsive.
34388,1773,20627,2022-11-01,Would definitely book again.
34389,1773,14985,2023-11-24,Perfect for a family stay.
34390,1774,15454,2024-01-18,Noisy neighbourhood at night.
34391,1774,11812,2023-06-07,Good value for money.
34392,1774,56385,2023-09-20,"Average stay, nothing special."
34393,1774,92327,2024-01-15,Host was very responsive.
34394,1774,5276,2023-01-04,Great host and location.
34395,1774,18481,2022-11-21,"Central location, easy access."
34396,1774,51855,2023-04-12,"Lovely place, highly recommend!"
34397,1774,59937,2023-11-30,"Central location, easy access."
34398,1774,37091,2023-11-21,Noisy neighbourhood at night.
34399,1774,76455,2022-02-08,Small but functional.
34400,1774,85324,2023-10-11,"Not as described, disappointed."
34401,1774,62197,2023-08-03,Small but functional.
34402,1774,29040,2022-11-06,Noisy neighbourhood at night.
34403,1774,21462,2022-12-08,"Central location, easy access."
34404,1774,84165,2023-12-19,Stunning property.
34405,1774,36439,2022-08-14,"Central location, easy access."
34406,1774,9310,2023-08-15,"Average stay, nothing special."
34407,1774,31069,2022-12-02,Host was very responsive.
34408,1774,86285,2022-04-15,Host was very responsive.
34409,1774,94733,2023-11-27,"Average stay, nothing special."
34410,1775,66019,2023-06-18,Noisy neighbourhood at night.
34411,1775,16355,2023-05-04,"Central location, easy access."
34412,1775,93541,2022-11-24,"Amazing views, will return!"
34413,1775,66025,2022-06-25,"Amazing views, will return!"
34414,1775,92763,2022-12-28,Host was very responsive.
34415,1775,27217,2022-11-18,Would definitely book again.
34416,1775,93023,2023-11-24,Would definitely book again.
34417,1775,5250,2022-02-01,Stunning property.
34418,1775,61276,2023-10-29,"Average stay, nothing special."
34419,1775,82389,2023-01-19,"Average stay, nothing special."
34420,1775,24868,2023-05-17,"Average stay, nothing special."
34421,1775,96758,2022-08-16,Perfect for a family stay.
34422,1775,81543,2022-08-10,"Lovely place, highly recommend!"
34423,1775,98821,2023-04-07,Good value for money.
34424,1775,28912,2023-11-20,Host was very responsive.
34425,1775,84275,2023-01-31,Clean and comfortable.
34426,1775,47315,2023-11-07,"Lovely place, highly recommend!"
34427,1775,59518,2022-03-18,Good value for money.
34428,1775,96798,2022-05-19,"Average stay, nothing special."
34429,1775,58746,2023-01-16,"Amazing views, will return!"
34430,1776,93823,2023-01-18,Noisy neighbourhood at night.
34431,1776,55339,2022-03-01,"Not as described, disappointed."
34432,1776,20732,2024-03-09,"Average stay, nothing special."
34433,1776,18564,2022-07-02,Would definitely book again.
34434,1776,29157,2022-02-18,Good value for money.
34435,1776,62839,2023-01-23,"Amazing views, will return!"
34436,1776,75535,2022-08-13,Stunning property.
34437,1776,76251,2022-08-03,Host was very responsive.
34438,1776,10709,2023-12-15,Small but functional.
34439,1776,91858,2024-01-14,Clean and comfortable.
34440,1776,43297,2022-09-16,"Not as described, disappointed."
34441,1776,91430,2022-03-22,"Average stay, nothing special."
34442,1776,96321,2022-01-25,Stunning property.
34443,1776,54991,2022-10-08,Stunning property.
34444,1776,38679,2023-06-29,"Amazing views, will return!"
34445,1776,20295,2022-03-29,Host was very responsive.
34446,1776,83813,2022-04-16,Perfect for a family stay.
34447,1776,41590,2023-07-16,Would definitely book again.
34448,1776,54487,2023-05-29,Small but functional.
34449,1776,35470,2024-02-18,Noisy neighbourhood at night.
34450,1777,5443,2023-11-15,Host was very responsive.
34451,1777,12118,2023-10-10,Noisy neighbourhood at night.
34452,1777,63615,2023-02-26,Noisy neighbourhood at night.
34453,1777,37619,2022-01-27,Would definitely book again.
34454,1777,67845,2022-11-30,Host was very responsive.
34455,1777,83922,2022-11-05,Good value for money.
34456,1777,97383,2023-06-01,Good value for money.
34457,1777,85374,2024-02-22,"Central location, easy access."
34458,1777,59565,2023-05-01,Host was very responsive.
34459,1777,90499,2022-12-16,"Central location, easy access."
34460,1777,9771,2022-08-03,"Amazing views, will return!"
34461,1777,7740,2023-04-29,"Amazing views, will return!"
34462,1777,90884,2022-11-15,"Lovely place, highly recommend!"
34463,1777,21409,2022-06-07,"Not as described, disappointed."
34464,1777,52723,2022-10-13,Good value for money.
34465,1777,61053,2023-06-27,Small but functional.
34466,1777,69726,2023-05-12,"Lovely place, highly recommend!"
34467,1777,10061,2022-06-12,"Average stay, nothing special."
34468,1777,84373,2022-08-18,Small but functional.
34469,1777,48067,2023-04-01,"Central location, easy access."
34470,1778,45157,2023-08-05,Noisy neighbourhood at night.
34471,1778,16027,2023-01-11,"Central location, easy access."
34472,1778,37913,2022-01-21,Stunning property.
34473,1778,13241,2023-10-30,Clean and comfortable.
34474,1778,14238,2022-08-24,Good value for money.
34475,1778,22627,2022-01-24,Host was very responsive.
34476,1778,37283,2022-04-03,Perfect for a family stay.
34477,1778,34164,2022-11-01,Great host and location.
34478,1778,92988,2023-05-16,"Central location, easy access."
34479,1778,95081,2023-05-27,Great host and location.
34480,1778,67427,2024-02-21,Perfect for a family stay.
34481,1778,39981,2023-07-30,Host was very responsive.
34482,1778,58195,2022-04-24,Perfect for a family stay.
34483,1778,70710,2023-10-02,Great host and location.
34484,1778,60591,2022-07-07,Perfect for a family stay.
34485,1778,90068,2022-10-30,Clean and comfortable.
34486,1778,25495,2023-05-13,Good value for money.
34487,1778,72096,2022-09-28,Small but functional.
34488,1778,45304,2023-11-21,Stunning property.
34489,1778,63646,2022-10-04,Great host and location.
34490,1779,47455,2023-08-12,"Average stay, nothing special."
34491,1779,89538,2022-05-25,Perfect for a family stay.
34492,1779,76732,2023-08-15,"Amazing views, will return!"
34493,1779,57230,2022-12-16,Great host and location.
34494,1779,31384,2023-04-01,Clean and comfortable.
34495,1779,66988,2023-07-06,Noisy neighbourhood at night.
34496,1779,54362,2022-02-27,"Lovely place, highly recommend!"
34497,1779,93562,2023-07-06,Good value for money.
34498,1779,59100,2023-02-03,"Central location, easy access."
34499,1779,44910,2023-05-01,Small but functional.
34500,1779,28275,2022-02-11,Noisy neighbourhood at night.
34501,1779,94445,2022-03-03,Great host and location.
34502,1779,83972,2022-01-19,"Not as described, disappointed."
34503,1779,61741,2023-04-22,Perfect for a family stay.
34504,1779,98393,2022-08-16,Stunning property.
34505,1779,45724,2022-06-02,"Lovely place, highly recommend!"
34506,1779,33383,2023-01-01,Small but functional.
34507,1779,58027,2022-06-11,Would definitely book again.
34508,1779,42893,2023-12-20,"Not as described, disappointed."
34509,1779,48297,2022-08-09,Would definitely book again.
34510,1780,72881,2022-02-12,Small but functional.
34511,1780,82026,2022-11-24,Perfect for a family stay.
34512,1780,95353,2023-11-03,"Not as described, disappointed."
34513,1780,80171,2023-03-07,"Central location, easy access."
34514,1780,26261,2022-06-03,Would definitely book again.
34515,1780,28968,2022-05-29,"Amazing views, will return!"
34516,1780,78044,2023-12-09,Clean and comfortable.
34517,1780,89580,2023-01-09,"Central location, easy access."
34518,1780,47467,2022-08-14,"Amazing views, will return!"
34519,1780,78150,2023-05-05,Clean and comfortable.
34520,1780,35597,2022-06-30,"Central location, easy access."
34521,1780,83966,2023-10-08,"Average stay, nothing special."
34522,1780,61577,2022-01-01,Clean and comfortable.
34523,1780,33001,2022-05-26,Would definitely book again.
34524,1780,73893,2022-10-31,Perfect for a family stay.
34525,1780,98026,2023-01-09,"Central location, easy access."
34526,1780,88047,2023-02-07,Small but functional.
34527,1780,15963,2022-05-11,"Lovely place, highly recommend!"
34528,1780,27114,2022-12-29,Great host and location.
34529,1780,49277,2024-02-04,"Amazing views, will return!"
34530,1781,27227,2022-02-07,"Average stay, nothing special."
34531,1781,97169,2023-08-29,Small but functional.
34532,1781,98864,2023-12-12,Good value for money.
34533,1781,28994,2023-04-22,"Average stay, nothing special."
34534,1781,26108,2022-02-02,"Central location, easy access."
34535,1781,7684,2023-11-11,"Not as described, disappointed."
34536,1781,82888,2023-11-20,Great host and location.
34537,1781,47744,2024-02-11,Would definitely book again.
34538,1781,42560,2022-09-01,"Not as described, disappointed."
34539,1781,95899,2022-03-17,Stunning property.
34540,1781,40802,2023-06-04,Clean and comfortable.
34541,1781,99756,2022-01-09,Host was very responsive.
34542,1781,21089,2023-02-24,"Amazing views, will return!"
34543,1781,75174,2022-04-22,"Lovely place, highly recommend!"
34544,1781,9921,2023-07-24,Small but functional.
34545,1781,42210,2022-12-08,"Lovely place, highly recommend!"
34546,1781,17358,2022-01-27,"Central location, easy access."
34547,1781,57292,2023-12-18,Clean and comfortable.
34548,1781,9961,2023-05-04,"Lovely place, highly recommend!"
34549,1781,10558,2022-05-15,Host was very responsive.
34550,1782,49048,2024-02-28,Would definitely book again.
34551,1782,40103,2023-09-04,"Amazing views, will return!"
34552,1782,31470,2024-02-14,Host was very responsive.
34553,1782,66968,2023-04-22,"Not as described, disappointed."
34554,1782,90189,2023-12-05,Host was very responsive.
34555,1782,82697,2023-02-21,Perfect for a family stay.
34556,1782,94793,2022-10-20,Would definitely book again.
34557,1782,41294,2023-06-09,Good value for money.
34558,1782,39041,2022-12-05,Great host and location.
34559,1782,21852,2022-09-19,"Amazing views, will return!"
34560,1782,98069,2022-02-08,Perfect for a family stay.
34561,1782,63195,2022-02-27,Clean and comfortable.
34562,1782,71983,2022-12-29,Clean and comfortable.
34563,1782,65509,2022-08-20,Noisy neighbourhood at night.
34564,1782,92531,2022-12-04,Host was very responsive.
34565,1782,38527,2022-07-18,"Not as described, disappointed."
34566,1782,33587,2022-01-30,"Central location, easy access."
34567,1782,96998,2022-04-23,Clean and comfortable.
34568,1782,23357,2022-11-16,"Average stay, nothing special."
34569,1782,88423,2022-12-28,"Central location, easy access."
34570,1783,86532,2023-07-17,Would definitely book again.
34571,1783,35290,2023-04-08,Good value for money.
34572,1783,68943,2023-11-29,"Average stay, nothing special."
34573,1783,94724,2023-01-01,Perfect for a family stay.
34574,1783,74339,2022-02-13,Stunning property.
34575,1783,90920,2022-05-20,Small but functional.
34576,1783,20943,2023-11-14,Noisy neighbourhood at night.
34577,1783,7782,2023-02-17,Clean and comfortable.
34578,1783,72093,2022-03-29,Great host and location.
34579,1783,49289,2023-02-19,"Amazing views, will return!"
34580,1783,10770,2022-08-20,Noisy neighbourhood at night.
34581,1783,51587,2022-11-13,"Lovely place, highly recommend!"
34582,1783,43643,2023-04-27,Good value for money.
34583,1783,13220,2023-07-18,Host was very responsive.
34584,1783,70674,2023-09-11,Great host and location.
34585,1783,55569,2023-07-09,Perfect for a family stay.
34586,1783,22237,2023-06-07,Good value for money.
34587,1783,8058,2022-06-05,Host was very responsive.
34588,1783,35059,2022-10-23,"Amazing views, will return!"
34589,1783,83839,2023-10-27,"Lovely place, highly recommend!"
34590,1784,97417,2023-11-09,Perfect for a family stay.
34591,1784,5173,2022-07-31,"Central location, easy access."
34592,1784,83521,2023-03-08,Would definitely book again.
34593,1784,41883,2023-11-01,Small but functional.
34594,1784,52570,2023-11-01,Noisy neighbourhood at night.
34595,1784,23998,2023-12-22,"Average stay, nothing special."
34596,1784,92317,2022-05-18,Stunning property.
34597,1784,77381,2023-08-04,Stunning property.
34598,1784,28870,2023-06-09,Host was very responsive.
34599,1784,28374,2022-07-06,Great host and location.
34600,1784,15861,2023-05-11,"Not as described, disappointed."
34601,1784,72650,2023-09-11,"Not as described, disappointed."
34602,1784,7556,2024-01-27,"Average stay, nothing special."
34603,1784,58923,2023-10-27,"Average stay, nothing special."
34604,1784,25402,2023-02-19,"Not as described, disappointed."
34605,1784,89274,2022-01-23,Stunning property.
34606,1784,69494,2022-02-02,Good value for money.
34607,1784,65281,2022-11-22,Small but functional.
34608,1784,34274,2024-01-22,Would definitely book again.
34609,1784,84155,2022-02-18,Small but functional.
34610,1785,67901,2022-03-03,Great host and location.
34611,1785,76169,2023-11-18,Small but functional.
34612,1785,35004,2023-04-11,Great host and location.
34613,1785,77230,2023-12-06,Good value for money.
34614,1785,10301,2022-01-12,"Central location, easy access."
34615,1785,12566,2023-11-18,Great host and location.
34616,1785,10147,2023-07-07,Host was very responsive.
34617,1785,37488,2023-08-26,Small but functional.
34618,1785,34295,2022-09-13,"Average stay, nothing special."
34619,1785,67140,2023-06-07,Great host and location.
34620,1785,20821,2022-11-11,Noisy neighbourhood at night.
34621,1785,71131,2022-07-18,Good value for money.
34622,1785,23878,2023-01-21,"Central location, easy access."
34623,1785,67336,2023-11-01,"Not as described, disappointed."
34624,1785,50960,2022-11-07,Host was very responsive.
34625,1785,16653,2023-04-14,Small but functional.
34626,1785,22653,2023-08-07,Would definitely book again.
34627,1785,63822,2022-05-24,Clean and comfortable.
34628,1785,62843,2022-08-17,Small but functional.
34629,1785,30061,2024-01-13,"Not as described, disappointed."
34630,1786,32407,2022-01-07,"Central location, easy access."
34631,1786,9164,2023-02-28,Would definitely book again.
34632,1786,43003,2022-08-30,"Central location, easy access."
34633,1786,38658,2024-02-17,Would definitely book again.
34634,1786,7313,2022-03-28,"Not as described, disappointed."
34635,1786,88771,2023-11-15,Perfect for a family stay.
34636,1786,89298,2022-07-01,Great host and location.
34637,1786,27095,2022-02-13,Small but functional.
34638,1786,42626,2023-05-28,Small but functional.
34639,1786,80224,2023-08-15,Clean and comfortable.
34640,1786,90383,2022-12-17,Perfect for a family stay.
34641,1786,66338,2023-02-12,Host was very responsive.
34642,1786,38198,2022-11-03,Great host and location.
34643,1786,67379,2022-06-04,"Lovely place, highly recommend!"
34644,1786,37309,2022-10-10,Great host and location.
34645,1786,82662,2022-06-11,Small but functional.
34646,1786,47201,2023-07-18,Noisy neighbourhood at night.
34647,1786,19802,2022-04-27,Small but functional.
34648,1786,50428,2023-09-03,Host was very responsive.
34649,1786,73118,2022-01-03,Great host and location.
34650,1787,45255,2022-01-16,Would definitely book again.
34651,1787,70584,2023-07-20,Noisy neighbourhood at night.
34652,1787,69853,2024-02-13,Good value for money.
34653,1787,87495,2023-03-21,Stunning property.
34654,1787,93246,2023-11-09,Great host and location.
34655,1787,39060,2022-03-03,Noisy neighbourhood at night.
34656,1787,28627,2024-01-05,"Not as described, disappointed."
34657,1787,49610,2023-05-08,Stunning property.
34658,1787,36577,2022-01-04,Noisy neighbourhood at night.
34659,1787,78361,2022-01-10,Host was very responsive.
34660,1787,32987,2024-01-08,Noisy neighbourhood at night.
34661,1787,63849,2023-02-12,Perfect for a family stay.
34662,1787,12785,2023-10-01,"Not as described, disappointed."
34663,1787,31656,2023-02-09,Great host and location.
34664,1787,75172,2022-01-31,Noisy neighbourhood at night.
34665,1787,72675,2022-03-13,Stunning property.
34666,1787,39777,2023-09-07,Stunning property.
34667,1787,43332,2022-01-13,Great host and location.
34668,1787,27583,2023-08-24,"Central location, easy access."
34669,1787,17475,2022-02-11,Perfect for a family stay.
34670,1788,29008,2023-09-06,"Average stay, nothing special."
34671,1788,16359,2023-08-31,Perfect for a family stay.
34672,1788,90912,2023-08-02,"Lovely place, highly recommend!"
34673,1788,65301,2024-02-26,"Average stay, nothing special."
34674,1788,88024,2023-11-09,Would definitely book again.
34675,1788,50894,2022-07-04,"Average stay, nothing special."
34676,1788,95126,2022-07-01,Good value for money.
34677,1788,68375,2023-06-07,Small but functional.
34678,1788,7763,2022-05-13,Small but functional.
34679,1788,99586,2023-08-08,Would definitely book again.
34680,1788,81068,2023-05-08,Noisy neighbourhood at night.
34681,1788,72426,2022-02-20,Noisy neighbourhood at night.
34682,1788,32826,2022-09-21,Great host and location.
34683,1788,33218,2023-07-22,"Amazing views, will return!"
34684,1788,41630,2023-04-01,"Not as described, disappointed."
34685,1788,92571,2022-03-03,"Lovely place, highly recommend!"
34686,1788,86972,2022-06-03,"Not as described, disappointed."
34687,1788,35919,2022-05-14,"Average stay, nothing special."
34688,1788,91447,2023-09-28,Small but functional.
34689,1788,21629,2023-02-26,"Central location, easy access."
34690,1789,30953,2023-06-15,"Central location, easy access."
34691,1789,7856,2023-09-23,"Amazing views, will return!"
34692,1789,38397,2022-07-30,"Average stay, nothing special."
34693,1789,44775,2022-03-14,Perfect for a family stay.
34694,1789,99858,2022-01-24,Would definitely book again.
34695,1789,58672,2023-11-27,"Amazing views, will return!"
34696,1789,42538,2022-08-04,"Amazing views, will return!"
34697,1789,48705,2023-03-23,"Lovely place, highly recommend!"
34698,1789,37336,2023-08-19,Would definitely book again.
34699,1789,89024,2023-06-15,"Amazing views, will return!"
34700,1789,54247,2022-06-25,"Not as described, disappointed."
34701,1789,59143,2022-11-28,"Lovely place, highly recommend!"
34702,1789,45183,2023-11-10,Clean and comfortable.
34703,1789,44138,2022-02-07,Great host and location.
34704,1789,82204,2023-01-22,Noisy neighbourhood at night.
34705,1789,17815,2023-05-22,Perfect for a family stay.
34706,1789,89040,2023-05-16,Good value for money.
34707,1789,87197,2022-12-05,Clean and comfortable.
34708,1789,36937,2022-06-04,"Amazing views, will return!"
34709,1789,66342,2023-09-14,Stunning property.
34710,1790,80439,2022-09-15,"Lovely place, highly recommend!"
34711,1790,31095,2023-09-01,Host was very responsive.
34712,1790,84846,2023-05-12,"Average stay, nothing special."
34713,1790,45133,2023-04-09,Host was very responsive.
34714,1790,30650,2023-02-10,"Average stay, nothing special."
34715,1790,12789,2022-09-14,Good value for money.
34716,1790,25661,2023-07-16,Noisy neighbourhood at night.
34717,1790,32542,2022-09-22,Clean and comfortable.
34718,1790,55401,2024-01-12,"Amazing views, will return!"
34719,1790,81008,2022-06-20,Good value for money.
34720,1790,91005,2022-12-16,Small but functional.
34721,1790,41067,2023-08-07,Noisy neighbourhood at night.
34722,1790,20129,2022-07-09,Clean and comfortable.
34723,1790,75158,2023-02-15,Would definitely book again.
34724,1790,23019,2023-07-16,Good value for money.
34725,1790,84287,2022-01-29,"Not as described, disappointed."
34726,1790,22209,2023-02-05,Great host and location.
34727,1790,33390,2023-08-21,Host was very responsive.
34728,1790,20120,2022-10-06,Would definitely book again.
34729,1790,35453,2023-11-07,Small but functional.
34730,1791,39560,2024-01-14,Would definitely book again.
34731,1791,44461,2023-07-04,Stunning property.
34732,1791,29812,2022-11-24,Good value for money.
34733,1791,67327,2023-11-15,"Not as described, disappointed."
34734,1791,33104,2022-01-17,"Average stay, nothing special."
34735,1791,28162,2022-04-01,Host was very responsive.
34736,1791,57644,2023-07-30,Host was very responsive.
34737,1791,34166,2022-01-22,Stunning property.
34738,1791,28256,2023-05-13,Perfect for a family stay.
34739,1791,14173,2022-06-22,Great host and location.
34740,1791,77605,2024-02-07,Noisy neighbourhood at night.
34741,1791,48289,2024-02-03,Would definitely book again.
34742,1791,93719,2022-02-22,Small but functional.
34743,1791,74140,2022-02-18,"Not as described, disappointed."
34744,1791,65641,2024-03-09,Would definitely book again.
34745,1791,26983,2023-10-26,"Amazing views, will return!"
34746,1791,64197,2022-05-16,"Lovely place, highly recommend!"
34747,1791,78942,2023-06-18,Small but functional.
34748,1791,68851,2023-10-13,Stunning property.
34749,1791,96343,2024-01-17,Clean and comfortable.
34750,1792,73858,2023-07-09,"Average stay, nothing special."
34751,1792,49756,2023-04-15,Noisy neighbourhood at night.
34752,1792,47029,2023-03-14,Great host and location.
34753,1792,93704,2022-04-30,Great host and location.
34754,1792,51997,2023-05-21,Perfect for a family stay.
34755,1792,11763,2022-05-21,Great host and location.
34756,1792,55783,2022-07-01,Perfect for a family stay.
34757,1792,97260,2023-04-28,"Amazing views, will return!"
34758,1792,68802,2022-12-20,"Average stay, nothing special."
34759,1792,71891,2022-03-27,"Central location, easy access."
34760,1792,49104,2024-01-26,Clean and comfortable.
34761,1792,20600,2023-03-10,Perfect for a family stay.
34762,1792,95854,2022-10-12,Stunning property.
34763,1792,36059,2022-07-26,Great host and location.
34764,1792,55346,2023-01-15,Would definitely book again.
34765,1792,33694,2023-01-06,Would definitely book again.
34766,1792,58540,2023-10-13,Clean and comfortable.
34767,1792,83121,2022-09-18,Host was very responsive.
34768,1792,86016,2022-09-11,Noisy neighbourhood at night.
34769,1792,81637,2023-05-28,"Lovely place, highly recommend!"
34770,1793,69454,2022-02-03,"Not as described, disappointed."
34771,1793,24925,2022-07-24,Small but functional.
34772,1793,54386,2022-12-03,"Average stay, nothing special."
34773,1793,44585,2022-03-31,Would definitely book again.
34774,1793,42534,2023-03-24,"Central location, easy access."
34775,1793,52524,2022-10-12,"Average stay, nothing special."
34776,1793,42698,2022-09-16,"Not as described, disappointed."
34777,1793,35456,2023-07-29,"Lovely place, highly recommend!"
34778,1793,78313,2022-05-27,Host was very responsive.
34779,1793,69449,2023-06-04,"Amazing views, will return!"
34780,1793,68114,2022-10-14,"Average stay, nothing special."
34781,1793,94497,2022-12-04,Host was very responsive.
34782,1793,77619,2023-12-19,Great host and location.
34783,1793,97363,2022-12-17,"Average stay, nothing special."
34784,1793,67435,2022-03-01,Good value for money.
34785,1793,74524,2023-10-16,Great host and location.
34786,1793,34202,2023-06-14,Small but functional.
34787,1793,94279,2023-11-13,"Central location, easy access."
34788,1793,80846,2023-02-04,Great host and location.
34789,1793,35153,2023-05-21,Good value for money.
34790,1794,67458,2022-08-21,Good value for money.
34791,1794,13691,2023-05-18,Great host and location.
34792,1794,73264,2022-01-01,Great host and location.
34793,1794,63123,2022-04-12,Good value for money.
34794,1794,73732,2024-03-11,"Central location, easy access."
34795,1794,67849,2022-08-25,Good value for money.
34796,1794,86522,2022-11-30,"Amazing views, will return!"
34797,1794,72341,2022-08-16,"Lovely place, highly recommend!"
34798,1794,77363,2022-12-15,"Central location, easy access."
34799,1794,56028,2023-07-23,Would definitely book again.
34800,1794,20672,2024-01-15,Small but functional.
34801,1794,87165,2023-09-06,Perfect for a family stay.
34802,1794,48264,2022-01-20,Would definitely book again.
34803,1794,72494,2022-11-23,"Amazing views, will return!"
34804,1794,67836,2023-12-08,Good value for money.
34805,1794,88501,2022-12-04,"Average stay, nothing special."
34806,1794,48265,2023-01-05,Would definitely book again.
34807,1794,46005,2023-03-16,"Lovely place, highly recommend!"
34808,1794,53576,2022-04-02,Clean and comfortable.
34809,1794,38785,2023-03-18,Host was very responsive.
34810,1795,50444,2023-07-13,"Not as described, disappointed."
34811,1795,95546,2023-06-12,Stunning property.
34812,1795,45894,2024-02-20,Clean and comfortable.
34813,1795,17768,2024-01-18,Good value for money.
34814,1795,90047,2023-07-17,Host was very responsive.
34815,1795,20901,2023-09-04,Would definitely book again.
34816,1795,26084,2023-09-03,Host was very responsive.
34817,1795,56790,2022-05-13,"Not as described, disappointed."
34818,1795,68619,2023-06-19,"Not as described, disappointed."
34819,1795,51040,2023-05-10,"Amazing views, will return!"
34820,1795,52927,2023-09-06,"Central location, easy access."
34821,1795,41693,2022-10-31,Noisy neighbourhood at night.
34822,1795,29051,2022-08-02,Good value for money.
34823,1795,63509,2023-05-28,Great host and location.
34824,1795,46066,2022-12-30,"Not as described, disappointed."
34825,1795,76014,2022-05-05,"Not as described, disappointed."
34826,1795,46532,2022-05-05,Stunning property.
34827,1795,67071,2022-09-27,"Lovely place, highly recommend!"
34828,1795,82409,2023-05-28,Clean and comfortable.
34829,1795,35801,2022-06-30,"Central location, easy access."
34830,1796,63073,2023-01-28,Great host and location.
34831,1796,15878,2023-05-27,Host was very responsive.
34832,1796,65834,2022-04-18,Small but functional.
34833,1796,33507,2023-12-29,Great host and location.
34834,1796,37864,2023-04-15,"Amazing views, will return!"
34835,1796,66770,2023-04-17,Stunning property.
34836,1796,94428,2022-05-26,Clean and comfortable.
34837,1796,57490,2022-05-30,Small but functional.
34838,1796,90053,2023-09-28,Noisy neighbourhood at night.
34839,1796,8064,2023-03-09,Good value for money.
34840,1796,49145,2022-08-05,"Lovely place, highly recommend!"
34841,1796,55730,2024-03-06,Clean and comfortable.
34842,1796,81972,2023-05-25,Great host and location.
34843,1796,69590,2024-02-23,"Amazing views, will return!"
34844,1796,44987,2024-01-13,"Lovely place, highly recommend!"
34845,1796,95279,2022-03-05,Would definitely book again.
34846,1796,26615,2023-09-08,Stunning property.
34847,1796,49456,2022-11-03,"Lovely place, highly recommend!"
34848,1796,34649,2023-08-22,"Not as described, disappointed."
34849,1796,47672,2022-02-14,Host was very responsive.
34850,1797,42638,2023-02-03,Good value for money.
34851,1797,37738,2022-06-21,Noisy neighbourhood at night.
34852,1797,35599,2022-01-29,"Not as described, disappointed."
34853,1797,62637,2022-02-09,"Average stay, nothing special."
34854,1797,29743,2023-12-26,Great host and location.
34855,1797,8144,2022-01-17,"Amazing views, will return!"
34856,1797,35075,2023-08-03,"Average stay, nothing special."
34857,1797,95850,2022-01-15,Stunning property.
34858,1797,52929,2023-12-16,"Central location, easy access."
34859,1797,79986,2022-02-20,Clean and comfortable.
34860,1797,28084,2023-05-20,"Average stay, nothing special."
34861,1797,83131,2023-07-04,Great host and location.
34862,1797,14949,2023-12-28,Stunning property.
34863,1797,79436,2023-08-30,Small but functional.
34864,1797,79534,2023-05-15,Stunning property.
34865,1797,39421,2022-03-06,"Central location, easy access."
34866,1797,61324,2023-10-29,"Not as described, disappointed."
34867,1797,25633,2022-11-14,Good value for money.
34868,1797,6627,2023-12-03,"Amazing views, will return!"
34869,1797,11410,2023-12-19,Host was very responsive.
34870,1798,72896,2022-02-06,Small but functional.
34871,1798,63102,2023-07-22,"Central location, easy access."
34872,1798,7023,2022-06-02,"Amazing views, will return!"
34873,1798,60491,2023-07-25,Noisy neighbourhood at night.
34874,1798,76494,2022-02-26,Stunning property.
34875,1798,16957,2022-09-21,Noisy neighbourhood at night.
34876,1798,6022,2022-08-15,Stunning property.
34877,1798,7857,2022-01-11,"Lovely place, highly recommend!"
34878,1798,27612,2024-02-11,Perfect for a family stay.
34879,1798,51386,2022-07-01,Clean and comfortable.
34880,1798,19403,2022-08-18,Stunning property.
34881,1798,21083,2022-10-30,Perfect for a family stay.
34882,1798,59360,2022-04-08,Would definitely book again.
34883,1798,12517,2022-02-15,Good value for money.
34884,1798,32524,2022-05-22,Small but functional.
34885,1798,27974,2022-12-06,Small but functional.
34886,1798,32660,2023-10-29,Stunning property.
34887,1798,19543,2022-07-18,Great host and location.
34888,1798,61931,2023-05-06,"Average stay, nothing special."
34889,1798,25364,2024-02-07,"Lovely place, highly recommend!"
34890,1799,83675,2024-01-17,"Central location, easy access."
34891,1799,37921,2023-11-17,"Lovely place, highly recommend!"
34892,1799,82730,2023-11-27,Perfect for a family stay.
34893,1799,60749,2022-12-31,"Lovely place, highly recommend!"
34894,1799,66991,2023-05-15,Great host and location.
34895,1799,84932,2022-12-14,Clean and comfortable.
34896,1799,75754,2022-01-13,Small but functional.
34897,1799,68602,2022-06-08,"Average stay, nothing special."
34898,1799,57220,2022-09-04,Host was very responsive.
34899,1799,8683,2022-03-08,"Average stay, nothing special."
34900,1799,47584,2023-07-16,"Lovely place, highly recommend!"
34901,1800,11809,2022-06-21,Good value for money.
34902,1800,48514,2023-08-07,"Central location, easy access."
34903,1800,54698,2023-08-19,Great host and location.
34904,1800,80804,2023-05-10,Small but functional.
34905,1800,84250,2023-11-18,Would definitely book again.
34906,1800,59605,2023-04-18,"Lovely place, highly recommend!"
34907,1800,43658,2022-08-14,Perfect for a family stay.
34908,1800,54159,2023-06-19,Host was very responsive.
34909,1800,91245,2023-04-07,Would definitely book again.
34910,1800,9615,2022-07-17,Would definitely book again.
34911,1800,49456,2023-05-03,Good value for money.
34912,1800,87602,2023-04-07,"Amazing views, will return!"
